date	ouv	haut	bas	clot	vol	devise	
22/01/2021 00:00	339.1	341.84	337.215	339.7	0	USD	
25/01/2021 00:00	340.74	346.89	337.9	343.41	0	USD	
26/01/2021 00:00	330.79	343.885	330.77	330.79	0	USD	
27/01/2021 00:00	331.745	335.73	329.674	333.79	0	USD	
28/01/2021 00:00	332.05	334.664	327.178	327.86	108761	USD	
29/01/2021 00:00	327.15	328.98	321.73	321.74	0	USD	
01/02/2021 00:00	324.56	325.65	319.81	324.08	0	USD	
02/02/2021 00:00	327.45	335.2	326.72	332.845	0	USD	
03/02/2021 00:00	332.11	333.4	328.3	332.32	0	USD	
04/02/2021 00:00	333.62	338.42	332.38	337.01	0	USD	
05/02/2021 00:00	339.67	341.335	336.5	337.09	0	USD	
08/02/2021 00:00	339.5	339.5	335.2	338.03	0	USD	
09/02/2021 00:00	338.05	344.49	336.57	342.12	0	USD	
10/02/2021 00:00	343.22	343.74	339.15	342.07	0	USD	
11/02/2021 00:00	341.15	344.53	338.1	338.93	0	USD	
12/02/2021 00:00	338.25	340.645	336.56	337.58	0	USD	
16/02/2021 00:00	339.45	339.91	333.817	334.74	0	USD	
17/02/2021 00:00	335.11	339.27	332.83	336.83	0	USD	
18/02/2021 00:00	336.23	339.55	335.28	337.86	0	USD	
19/02/2021 00:00	339.11	339.11	335.27	335.66	0	USD	
22/02/2021 00:00	333.8	343.53	333.27	340.34	0	USD	
23/02/2021 00:00	343.5	347.47	338.33	346.43	0	USD	
24/02/2021 00:00	347.6	350.29	344.695	346.72	0	USD	
25/02/2021 00:00	345.57	349.1	341.06	341.55	0	USD	
26/02/2021 00:00	338.5	338.76	330	330.35	0	USD	
01/03/2021 00:00	333.78	337.7	332.82	333.69	0	USD	
02/03/2021 00:00	333.48	340	332.681	338.31	0	USD	
03/03/2021 00:00	339.59	346.331	338.6	342.33	0	USD	
04/03/2021 00:00	340.97	344.35	334.15	338.11	0	USD	
05/03/2021 00:00	339.48	341.17	335.26	340.45	0	USD	
08/03/2021 00:00	342.37	346.06	338.44	341.27	0	USD	
09/03/2021 00:00	341.29	342.85	337.27	337.86	0	USD	
10/03/2021 00:00	339.3	343.19	335.695	341.11	0	USD	
11/03/2021 00:00	341.22	343.573	338.51	339.95	0	USD	
12/03/2021 00:00	340.41	343.65	338.62	340.03	0	USD	
15/03/2021 00:00	344.08	346.635	342.61	346.15	0	USD	
16/03/2021 00:00	346.83	349	342.3	346.88	0	USD	
17/03/2021 00:00	347.53	355.55	347.21	351.07	0	USD	
18/03/2021 00:00	353.79	359	352.543	358.19	0	USD	
19/03/2021 00:00	359.43	359.43	350.125	353.9	0	USD	
22/03/2021 00:00	353.57	358.34	352.12	357.24	260942	USD	
23/03/2021 00:00	357.25	359.245	352.781	353.96	0	USD	
24/03/2021 00:00	355.21	362.68	355.21	355.69	0	USD	
25/03/2021 00:00	354.79	361.77	354.615	361.14	0	USD	
26/03/2021 00:00	362.78	365.23	359.75	365.02	0	USD	
29/03/2021 00:00	364.96	374.24	364.96	372.77	0	USD	
30/03/2021 00:00	373.13	374.13	368.61	370.65	0	USD	
31/03/2021 00:00	370.8	372.61	367.38	369.31	0	USD	
01/04/2021 00:00	368.99	372.97	368.344	371.29	0	USD	
05/04/2021 00:00	372.79	380.398	372.236	378.41	0	USD	
06/04/2021 00:00	377.91	380.104	376.315	379.15	0	USD	
07/04/2021 00:00	378.86	380.4	376.08	379.94	0	USD	
08/04/2021 00:00	378.8	387.42	378.37	385.91	0	USD	
09/04/2021 00:00	386.455	390.26	383.745	385.87	0	USD	
12/04/2021 00:00	387.14	388.706	384.288	388.04	0	USD	
13/04/2021 00:00	387.66	388.13	384.46	386.76	0	USD	
14/04/2021 00:00	387.71	391.241	387.02	388.46	0	USD	
15/04/2021 00:00	389.08	392	387.7	390.41	0	USD	
16/04/2021 00:00	392.85	394.335	389.8	391.9	0	USD	
19/04/2021 00:00	391.99	392.39	386.62	391.52	0	USD	
20/04/2021 00:00	387.87	391.5	384.62	387.36	0	USD	
21/04/2021 00:00	387.695	390.856	384.97	387.6	0	USD	
22/04/2021 00:00	386.32	386.329	378.41	380.11	0	USD	
23/04/2021 00:00	378.58	378.58	373.32	377.41	0	USD	
26/04/2021 00:00	374.62	375.29	370.72	372.14	0	USD	
27/04/2021 00:00	371.79	374.23	370.142	372.86	0	USD	
28/04/2021 00:00	374.25	374.25	370.95	372.79	0	USD	
29/04/2021 00:00	375.05	381.98	375.05	380.2	0	USD	
30/04/2021 00:00	378.845	382	377.6	380.29	0	USD	
03/05/2021 00:00	380.35	386.39	379.77	385.14	0	USD	
04/05/2021 00:00	386.78	390.15	384.58	387.37	0	USD	
05/05/2021 00:00	386.75	387.47	381.705	386.45	0	USD	
06/05/2021 00:00	387.67	389.27	386.09	387.21	0	USD	
07/05/2021 00:00	386.79	392.505	386	390.06	0	USD	
10/05/2021 00:00	391.78	396.99	391.29	392.9	0	USD	
11/05/2021 00:00	390.96	391.68	384.41	387.35	0	USD	
12/05/2021 00:00	388.2	390.35	380.201	380.28	0	USD	
13/05/2021 00:00	382.05	390.38	381.08	387.42	0	USD	
14/05/2021 00:00	390.1	392.06	388.63	390.79	55194	USD	
17/05/2021 00:00	390.05	391.95	388.85	390.805	488752	USD	
18/05/2021 00:00	391.37	394.17	387	389.01	538578	USD	
19/05/2021 00:00	384.94	385.679	381.41	385.42	54766	USD	
20/05/2021 00:00	386.68	389.445	386.07	388.47	0	USD	
21/05/2021 00:00	388.21	391.94	385.56	387.35	0	USD	
24/05/2021 00:00	389.34	389.42	385.962	387.85	0	USD	
25/05/2021 00:00	388.87	389.5	385.18	385.65	0	USD	
26/05/2021 00:00	385.6	386.066	382.22	383.99	0	USD	
27/05/2021 00:00	386.82	387.95	384.28	387.16	0	USD	
28/05/2021 00:00	385	385.85	381.535	382.48	0	USD	
01/06/2021 00:00	384.065	384.43	381.13	382.17	0	USD	
02/06/2021 00:00	382	385.48	380.63	385.34	0	USD	
03/06/2021 00:00	383.305	387.54	383.135	387.43	0	USD	
04/06/2021 00:00	387.91	395.52	387.61	394.3	0	USD	
07/06/2021 00:00	395.33	395.72	389.63	391.33	0	USD	
08/06/2021 00:00	391.59	392.59	387.11	388.37	0	USD	
09/06/2021 00:00	388.54	389.21	385.12	386.6	0	USD	
10/06/2021 00:00	389.1	389.52	386.09	387.81	0	USD	
11/06/2021 00:00	389.05	389.05	385.17	387.61	0	USD	
14/06/2021 00:00	387.7	389.51	385.88	389.51	0	USD	
15/06/2021 00:00	389.5	392.045	389.09	389.99	0	USD	
16/06/2021 00:00	389.79	391.003	383.2	383.47	0	USD	
17/06/2021 00:00	384.31	385.52	379.59	382.82	0	USD	
18/06/2021 00:00	380.6	382.1	379	379.08	0	USD	
21/06/2021 00:00	380.33	385.44	380.33	382.74	0	USD	
22/06/2021 00:00	382.05	383.88	379.65	382.62	0	USD	
23/06/2021 00:00	382.1	382.48	377.26	377.66	0	USD	
24/06/2021 00:00	379.01	379.69	376.88	377.69	0	USD	
25/06/2021 00:00	378.41	383.4	377.15	382.38	0	USD	
28/06/2021 00:00	381.755	382.21	378.85	379.93	0	USD	
29/06/2021 00:00	380.29	380.29	373.245	373.53	0	USD	
30/06/2021 00:00	374.51	379.439	373.615	378.01	0	USD	
01/07/2021 00:00	377.99	381.08	377.215	380.24	0	USD	
02/07/2021 00:00	380.96	383.169	379.035	381.54	0	USD	
06/07/2021 00:00	380.32	380.32	373.684	378.66	0	USD	
07/07/2021 00:00	378.5	384.6	377.41	383.4	0	USD	
08/07/2021 00:00	379.02	381.69	377.93	379.86	0	USD	
09/07/2021 00:00	382.59	384.39	380.79	383.14	0	USD	
12/07/2021 00:00	382.09	383.288	376.23	379.17	0	USD	
13/07/2021 00:00	379.05	380.685	377.535	377.72	0	USD	
14/07/2021 00:00	377.84	378.391	375.21	377.16	0	USD	
15/07/2021 00:00	375.41	378.65	375.16	378.29	0	USD	
16/07/2021 00:00	378.45	379.67	375.37	377.02	0	USD	
19/07/2021 00:00	374.21	376.82	367.56	372.42	0	USD	
20/07/2021 00:00	373.01	380.64	373.01	380.15	0	USD	
21/07/2021 00:00	380	384.7	379.4	380.78	0	USD	
22/07/2021 00:00	380.385	381.545	377.88	379.8	0	USD	
23/07/2021 00:00	381.5	382.5	380.19	380.59	0	USD	
26/07/2021 00:00	373.78	373.9	366.405	368.38	0	USD	
27/07/2021 00:00	368.33	375.55	368.33	374.92	0	USD	
28/07/2021 00:00	376.07	376.242	370.59	372.75	0	USD	
29/07/2021 00:00	375.19	375.665	371.35	372.83	0	USD	
30/07/2021 00:00	372.3	373.419	370.17	371.93	0	USD	
02/08/2021 00:00	372.51	375.04	368.08	368.46	0	USD	
03/08/2021 00:00	369.5	369.91	366	369.2	0	USD	
04/08/2021 00:00	364.47	365.36	359.61	361.78	0	USD	
05/08/2021 00:00	362.35	362.93	359.91	361	0	USD	
06/08/2021 00:00	362.29	363.45	360.56	362	0	USD	
09/08/2021 00:00	361.93	362.425	359.78	361.07	0	USD	
10/08/2021 00:00	360.37	363.06	360.1	362.21	0	USD	
11/08/2021 00:00	362.12	364.27	361.02	363.39	0	USD	
12/08/2021 00:00	363.36	363.9	358.82	359.65	0	USD	
13/08/2021 00:00	360.07	361.02	357.51	358.18	0	USD	
16/08/2021 00:00	358.03	360.51	355.56	360.15	0	USD	
17/08/2021 00:00	359.27	362.51	358.665	361.53	0	USD	
18/08/2021 00:00	360.5	360.5	356.56	356.68	0	USD	
19/08/2021 00:00	355.2	359.895	353.61	353.64	0	USD	
20/08/2021 00:00	354.435	358.81	353.75	357.24	0	USD	
23/08/2021 00:00	358	359.07	356.41	357.34	0	USD	
24/08/2021 00:00	358.58	360.49	357.92	358.92	0	USD	
25/08/2021 00:00	360.31	360.546	357.991	358.89	0	USD	
26/08/2021 00:00	359.22	361.979	357.242	361.58	0	USD	
27/08/2021 00:00	363.685	364.3	361.18	362.27	0	USD	
30/08/2021 00:00	362.57	363.956	361.795	362.09	0	USD	
31/08/2021 00:00	359.54	360.85	358.219	360.02	0	USD	
01/09/2021 00:00	358.48	359.465	356.53	356.53	0	USD	
02/09/2021 00:00	356.98	358.735	355.54	358.28	0	USD	
03/09/2021 00:00	358.02	358.248	355.625	356.01	0	USD	
07/09/2021 00:00	355.65	355.65	349.16	349.16	0	USD	
08/09/2021 00:00	350	353.58	349.48	351.61	0	USD	
09/09/2021 00:00	350.52	351.7	347.86	348.82	0	USD	
10/09/2021 00:00	349.45	350.08	345.83	345.9	0	USD	
13/09/2021 00:00	346.4	349.115	342.77	346.4	0	USD	
14/09/2021 00:00	348.19	348.19	342.544	344.5	0	USD	
15/09/2021 00:00	344.54	346.93	343.915	344.96	0	USD	
16/09/2021 00:00	345.65	345.88	340.75	341.44	0	USD	
17/09/2021 00:00	340.77	342.81	339.15	340.4	0	USD	
20/09/2021 00:00	338.7	340.61	335.91	338.84	0	USD	
21/09/2021 00:00	339.18	340.065	335.1	335.79	0	USD	
22/09/2021 00:00	341.63	343.2	341.63	341.63	0	USD	
23/09/2021 00:00	340.31	344.775	340.23	344.33	0	USD	
24/09/2021 00:00	348.98	352.94	347.51	349.64	0	USD	
27/09/2021 00:00	352.14	357.19	351.32	353.59	0	USD	
28/09/2021 00:00	353.38	354.95	349.92	351.94	0	USD	
29/09/2021 00:00	348.48	352.58	345	350.09	0	USD	
30/09/2021 00:00	351.2	352.29	344.78	344.78	59329	USD	
01/10/2021 00:00	347.08	349.62	342.77	347.63	369498	USD	
04/10/2021 00:00	347.46	350.272	343.71	346.01	530005	USD	
05/10/2021 00:00	346.46	350.41	344.82	347.84	360690	USD	
06/10/2021 00:00	347.18	350.14	344.28	349.8	445939	USD	
07/10/2021 00:00	350.645	354.36	350.645	352.03	363933	USD	
08/10/2021 00:00	351.7	355.16	350.8	353.82	357717	USD	
11/10/2021 00:00	354.7	359.33	354.12	356.86	428796	USD	
12/10/2021 00:00	356.71	360.38	356.01	357.95	331867	USD	
13/10/2021 00:00	359.4	362.39	353.45	361.83	444040	USD	
14/10/2021 00:00	362.88	364.16	360.355	362.14	442329	USD	
15/10/2021 00:00	363.72	366.22	363.51	365.72	349586	USD	
18/10/2021 00:00	364.14	367.88	361.941	364.75	422663	USD	
19/10/2021 00:00	366.08	371.23	363.65	371.23	449132	USD	
20/10/2021 00:00	371.77	372.57	369.88	371.27	462932	USD	
21/10/2021 00:00	371.11	373.26	367.14	373.26	361782	USD	
22/10/2021 00:00	372.82	377.02	372.25	374.58	504333	USD	
25/10/2021 00:00	375.75	378.085	374.86	376.28	648836	USD	
26/10/2021 00:00	348.82	351.2	326.01	331.9	4709781	USD	
27/10/2021 00:00	332.31	336.434	330.54	331.75	1433139	USD	
28/10/2021 00:00	330.51	334.85	325.14	331.51	1407169	USD	
29/10/2021 00:00	330.415	334.364	328.84	332.4	929567	USD	
01/11/2021 00:00	330.57	334.198	330.07	330.86	919271	USD	
02/11/2021 00:00	331.525	332.041	325.31	326.24	1226272	USD	
03/11/2021 00:00	325.64	333.081	324.228	331.25	830556	USD	
04/11/2021 00:00	331.455	335.74	331.3	335.4	805318	USD	
05/11/2021 00:00	337.5	340.52	336.4	339.95	778232	USD	
08/11/2021 00:00	341.17	343	337.58	341.78	808388	USD	
09/11/2021 00:00	341.67	342	337.1	338.02	744919	USD	
10/11/2021 00:00	339	340.68	337.46	337.46	499387	USD	
11/11/2021 00:00	337.68	337.68	333.3	335.86	507345	USD	
12/11/2021 00:00	335.42	340.315	335.42	339.21	446792	USD	
15/11/2021 00:00	339.57	341.638	339.43	340.84	368171	USD	
16/11/2021 00:00	341.95	343.64	339.76	340.36	490225	USD	
17/11/2021 00:00	339.67	343.545	339.48	341.985	522961	USD	
18/11/2021 00:00	342.42	343.085	340.21	342.12	719537	USD	
19/11/2021 00:00	341.25	343	339.35	341.475	526709	USD	
22/11/2021 00:00	341.85	347.565	341.66	344.99	530052	USD	
23/11/2021 00:00	345.17	348.08	344.67	345.15	519003	USD	
24/11/2021 00:00	344.95	347	343.05	343.54	454368	USD	
26/11/2021 00:00	339.5	343.23	338.08	342.72	501312	USD	
29/11/2021 00:00	344.6	344.6	339.2	341.2	568755	USD	
30/11/2021 00:00	337	338.355	333.03	333.49	1019695	USD	
01/12/2021 00:00	334.71	335.95	328.2	328.43	1064521	USD	
02/12/2021 00:00	330.5	333.91	328.33	330.7	770042	USD	
03/12/2021 00:00	332.19	334.378	330.344	333.58	511321	USD	
06/12/2021 00:00	337.32	342.41	337.32	340.08	1034941	USD	
07/12/2021 00:00	340.03	342.04	338.8	339.19	681526	USD	
08/12/2021 00:00	339.9	342.34	339.024	341.11	588961	USD	
09/12/2021 00:00	340.54	345.11	338.31	343.69	737727	USD	
10/12/2021 00:00	345.74	347.24	344.64	344.97	520619	USD	
13/12/2021 00:00	344.79	346.795	341.51	345.55	777789	USD	
14/12/2021 00:00	344.01	348.38	344.01	345.52	535705	USD	
15/12/2021 00:00	345.13	345.635	340	344.33	448030	USD	
16/12/2021 00:00	345.685	347.96	343.672	345.04	455115	USD	
17/12/2021 00:00	345.78	347.145	342.921	343.93	957380	USD	
20/12/2021 00:00	340.687	341.172	333.42	337.2	935199	USD	
21/12/2021 00:00	339.44	343.38	338.65	340.79	1285200	USD	
22/12/2021 00:00	341.51	344.35	341.16	343.15	553789	USD	
23/12/2021 00:00	343.59	348.3	343.59	347.04	498737	USD	
27/12/2021 00:00	347.01	350.79	347.01	350.2	431567	USD	
28/12/2021 00:00	349.95	355.17	349.66	353.6	366052	USD	
29/12/2021 00:00	353.52	355.5	352.69	354.28	347494	USD	
30/12/2021 00:00	354.9	357.76	353.51	353.72	318355	USD	
31/12/2021 00:00	353.3	357.06	351.555	355.5	326422	USD	
03/01/2022 00:00	355.38	356.58	353.03	354.3	493318	USD	
04/01/2022 00:00	355.49	363.54	355.21	362.02	585901	USD	
05/01/2022 00:00	362.655	363.92	357.875	358.26	656216	USD	
06/01/2022 00:00	360	361.09	357.567	358.02	562842	USD	
07/01/2022 00:00	358.15	362.99	358.15	360.16	477609	USD	
10/01/2022 00:00	362.73	369.46	361.94	363.27	801472	USD	
11/01/2022 00:00	364.13	365.038	361.27	364.165	483712	USD	
12/01/2022 00:00	363.42	366.145	359.45	361.31	565014	USD	
13/01/2022 00:00	362.13	367.36	360.575	365.18	489127	USD	
14/01/2022 00:00	364.01	372.93	363.995	372.5	732954	USD	
18/01/2022 00:00	370.41	377.283	368.89	376.54	1000216	USD	
19/01/2022 00:00	377.42	381.45	374.56	377.42	1492203	USD	
20/01/2022 00:00	377.035	381.09	374.04	375.2	855507	USD	
21/01/2022 00:00	373.89	377.07	369.68	371.26	1018247	USD	
24/01/2022 00:00	369.63	374.54	365.34	373.5	1341095	USD	
25/01/2022 00:00	378.1	388	370.78	387.17	1483408	USD	
26/01/2022 00:00	388.03	393.63	383.71	391.25	1909276	USD	
27/01/2022 00:00	388.67	395.45	384.735	389.14	1156693	USD	
28/01/2022 00:00	393.29	393.33	393.29	393.29	1128957	USD	
31/01/2022 00:00	390.57	390.57	384.68	389.31	1109610	USD	
01/02/2022 00:00	390.29	390.29	386.21	386.99	929902	USD	
02/02/2022 00:00	385.65	388.35	385.26	387.39	775042	USD	
03/02/2022 00:00	388	392.167	386.39	389.66	689136	USD	
04/02/2022 00:00	387.56	392.84	385.32	389.45	806926	USD	
07/02/2022 00:00	391.405	395.58	388.3	392.2	509211	USD	
08/02/2022 00:00	395.25	396.835	390.61	396.06	498948	USD	
09/02/2022 00:00	395.9	397.617	393.69	394.46	601543	USD	
10/02/2022 00:00	392	395.66	383.93	385.38	1070945	USD	
11/02/2022 00:00	387.25	398.765	385.35	396.17	1571674	USD	
14/02/2022 00:00	394.05	395.49	383.79	386.82	1220033	USD	
15/02/2022 00:00	382.51	387.3	378.36	382.07	1300150	USD	
16/02/2022 00:00	386.86	388.708	382.145	386.86	650965	USD	
17/02/2022 00:00	386.34	391.69	385.77	388.88	546508	USD	
18/02/2022 00:00	389.66	391.08	385.705	386.53	573020	USD	
22/02/2022 00:00	391.48	393.42	385.07	386.19	717508	USD	
23/02/2022 00:00	388.57	390.28	384.57	389.03	815240	USD	
24/02/2022 00:00	398.14	398.14	387.575	395.61	1867736	USD	
25/02/2022 00:00	396.21	414.445	395.23	409.45	1592044	USD	
28/02/2022 00:00	415.06	433.99	413.51	433.99	2685313	USD	
01/03/2022 00:00	435.25	458.25	435	456.61	2591603	USD	
02/03/2022 00:00	446.02	451.51	429.39	450.16	2415680	USD	
03/03/2022 00:00	444.21	455.9	437.444	447.815	2096781	USD	
04/03/2022 00:00	450.77	462.66	443.07	458.08	1678305	USD	
07/03/2022 00:00	466.14	479.92	466.14	466.14	2740891	USD	
08/03/2022 00:00	463.53	468	448.37	449.19	2110383	USD	
09/03/2022 00:00	438.74	455.735	432.76	448.88	1816286	USD	
10/03/2022 00:00	450.51	7.18	442.24	444.23	1360999	USD	
11/03/2022 00:00	442.77	448.685	438.62	439.03	1090134	USD	
14/03/2022 00:00	449.37	449.78	439.21	444.44	1201118	USD	
15/03/2022 00:00	445.37	450.42	440.28	448.72	766855	USD	
16/03/2022 00:00	434.39	436.89	411.36	421.32	2300041	USD	
17/03/2022 00:00	426.8	431.78	424.8	428.73	1165718	USD	
18/03/2022 00:00	433.64	437.075	421.96	426.16	1989150	USD	
21/03/2022 00:00	432	447.93	431.63	440.11	1349411	USD	
22/03/2022 00:00	439.98	443.84	434.19	440.695	885243	USD	
23/03/2022 00:00	443.88	447.5	442.35	445.02	777143	USD	
24/03/2022 00:00	445.65	451.5	444.23	449.84	625772	USD	
25/03/2022 00:00	450.36	457.53	450.03	453.68	715280	USD	
28/03/2022 00:00	449.19	450.46	443.31	445	658558	USD	
29/03/2022 00:00	433.59	438.03	429.6	437.13	1121536	USD	
30/03/2022 00:00	439.03	447.06	439.03	445.87	760502	USD	
31/03/2022 00:00	442.98	448.787	441.01	441.46	602427	USD	
01/04/2022 00:00	442	447	438.818	445.98	483027	USD	
04/04/2022 00:00	447.69	448	439.55	444	479743	USD	
05/04/2022 00:00	445.62	454.81	443.38	447.02	1183292	USD	
06/04/2022 00:00	446.11	457.558	446.11	454.66	827157	USD	
07/04/2022 00:00	453.378	467.4	450.79	465.485	902413	USD	
08/04/2022 00:00	468	471.59	459.615	461.5	725053	USD	
11/04/2022 00:00	463.78	474.41	462.19	464.3	813908	USD	
12/04/2022 00:00	467.23	471.572	461.54	467.48	677457	USD	
13/04/2022 00:00	471.55	474.61	466.27	469.2	547669	USD	
14/04/2022 00:00	471.96	473.73	466.057	467	652180	USD	
18/04/2022 00:00	9.85	471.96	459.11	467.46	746137	USD	
19/04/2022 00:00	462	475.34	458.425	460.22	908468	USD	
20/04/2022 00:00	460.135	461.36	452.78	453.88	631681	USD	
21/04/2022 00:00	455.05	455.95	438.85	439.52	963030	USD	
22/04/2022 00:00	440.78	450.9	438.392	446.06	651117	USD	
25/04/2022 00:00	442.335	444.82	433.27	442.9	638402	USD	
26/04/2022 00:00	446.625	452.27	443.18	446.22	723627	USD	
27/04/2022 00:00	446.73	451.9	439.33	444.94	447122	USD	
28/04/2022 00:00	445.99	445.99	437.56	441.69	576429	USD	
29/04/2022 00:00	444.005	445	430.38	431.78	519571	USD	
02/05/2022 00:00	431.55	437.49	426.2	430.94	615322	USD	
03/05/2022 00:00	434.07	437.6	431.226	434.92	561364	USD	
04/05/2022 00:00	437.32	445.925	434.885	445.73	543066	USD	
05/05/2022 00:00	446.2	447.47	438.609	443.2	522783	USD	
06/05/2022 00:00	441.85	449.56	439.91	449.18	630017	USD	
09/05/2022 00:00	447.71	448.49	437.16	439.19	656154	USD	
10/05/2022 00:00	439.33	446.499	437.5	439.045	488819	USD	
11/05/2022 00:00	439.18	444.99	436.64	440.39	421535	USD	
12/05/2022 00:00	440.05	441.32	428.35	434.24	699300	USD	
13/05/2022 00:00	435.71	437.705	429.01	435.15	493341	USD	
16/05/2022 00:00	435.29	440.26	432.155	437.66	382342	USD	
17/05/2022 00:00	439	442.2	431.36	441.235	311519	USD	
18/05/2022 00:00	441.71	441.96	433.103	434.055	409819	USD	
19/05/2022 00:00	430.96	432.99	419.285	425.51	672685	USD	
20/05/2022 00:00	428	428	417.29	424.345	596438	USD	
23/05/2022 00:00	428.38	435.645	427.63	432.58	394183	USD	
24/05/2022 00:00	433.2	443.31	433.137	442.84	431093	USD	
25/05/2022 00:00	443.22	448.6	441.3	447.32	431078	USD	
26/05/2022 00:00	449.57	454.06	447.775	447.82	384802	USD	
27/05/2022 00:00	450	451.47	444.94	450.54	430634	USD	
31/05/2022 00:00	443.43	443.69	438.43	439.84	783365	USD	
01/06/2022 00:00	439.05	443.83	436.49	439.05	538977	USD	
02/06/2022 00:00	441.46	442.54	430.68	440.84	558586	USD	
03/06/2022 00:00	440.38	446.506	439.38	442.5	420832	USD	
06/06/2022 00:00	443.46	446.001	441.56	442.96	347049	USD	
07/06/2022 00:00	442.36	456.67	441.399	456.1	482457	USD	
08/06/2022 00:00	452.12	454.64	442.92	443.28	549623	USD	
09/06/2022 00:00	443.62	443.62	432.5	432.7	474487	USD	
10/06/2022 00:00	430.28	434.35	426	430.17	584511	USD	
13/06/2022 00:00	424.87	428.36	421.522	422.5	758783	USD	
14/06/2022 00:00	423.88	424.1	411.15	416.17	744158	USD	
15/06/2022 00:00	418.87	418.99	408.92	413.81	577413	USD	
16/06/2022 00:00	410.1	412.8	403.02	404.765	676379	USD	
17/06/2022 00:00	403.44	403.762	394.66	403.69	889917	USD	
21/06/2022 00:00	410.97	420.5	409.15	418.74	651132	USD	
22/06/2022 00:00	414.37	420.42	411.79	415.37	413237	USD	
23/06/2022 00:00	415.845	416.27	407.18	410.93	425593	USD	
24/06/2022 00:00	414.6	419.48	410.68	419.085	490202	USD	
27/06/2022 00:00	418.84	423.19	417.47	418.98	315361	USD	
28/06/2022 00:00	423.13	427.56	419.38	420.94	397650	USD	
29/06/2022 00:00	423.29	424.406	416.43	418.53	306043	USD	
30/06/2022 00:00	430.3	430.3	430.3	430.3	493832	USD	
01/07/2022 00:00	430.3	434.96	424.48	433.61	638086	USD	
05/07/2022 00:00	424.41	425.45	407.21	414.98	877371	USD	
06/07/2022 00:00	416.51	427.71	415.28	425.92	471118	USD	
07/07/2022 00:00	427.12	427.995	419.58	423.58	581012	USD	
08/07/2022 00:00	425.53	426.965	419.99	420.405	316582	USD	
11/07/2022 00:00	418.72	422.94	415.38	419.44	336585	USD	
12/07/2022 00:00	418.9	419.89	412.6	413.76	291070	USD	
13/07/2022 00:00	409.1	417.77	407.745	407.9	544368	USD	
14/07/2022 00:00	403	405.37	397.52	404.65	627136	USD	
15/07/2022 00:00	403.27	403.27	397.81	400.19	590332	USD	
18/07/2022 00:00	399.78	400	387.06	387.36	1493287	USD	
19/07/2022 00:00	380.77	390.54	373.67	389.56	1458387	USD	
20/07/2022 00:00	391.16	397.48	385.665	395.02	804615	USD	
21/07/2022 00:00	393.44	395.51	389.9	395.13	491320	USD	
22/07/2022 00:00	399.83	401.83	393.46	395.03	366634	USD	
25/07/2022 00:00	395.31	403.725	393.625	399.8	511644	USD	
26/07/2022 00:00	400.65	402.98	396.53	396.53	516399	USD	
27/07/2022 00:00	398.8	399.25	394.02	398.55	454881	USD	
28/07/2022 00:00	405.8	406.77	396.14	405.8	577271	USD	
29/07/2022 00:00	406.55	414.15	402.015	414.13	664492	USD	
01/08/2022 00:00	417.87	428.5	416.64	419.215	812516	USD	
02/08/2022 00:00	425.1	432.835	419.1	428.8	1329702	USD	
03/08/2022 00:00	428.27	431.76	419.642	429.46	716832	USD	
04/08/2022 00:00	431.04	434.653	427.23	428.2	602447	USD	
05/08/2022 00:00	425.9	427.843	419.58	426.28	484907	USD	
08/08/2022 00:00	428.19	429.36	421.675	423.92	410883	USD	
09/08/2022 00:00	426.91	431.88	425.7	428.42	407126	USD	
10/08/2022 00:00	430.55	432.25	426.44	429.3	887895	USD	
11/08/2022 00:00	430.02	432.49	427.3	428.81	516644	USD	
12/08/2022 00:00	430.72	434.275	427.19	434.175	582996	USD	
15/08/2022 00:00	432.6	439.97	429.855	438.06	406896	USD	
16/08/2022 00:00	439	443.48	437.89	440.295	473029	USD	
17/08/2022 00:00	435.001	445.49	435.001	441.65	529701	USD	
18/08/2022 00:00	442.98	444.57	436.87	439.23	490324	USD	
19/08/2022 00:00	439.02	440.92	436.04	439.94	530062	USD	
22/08/2022 00:00	439.11	441.64	431.84	432.56	568856	USD	
23/08/2022 00:00	432.75	434.73	430.3	433.015	411053	USD	
24/08/2022 00:00	433.99	435.45	431.02	433.805	381924	USD	
25/08/2022 00:00	433.71	438.84	432.43	438.84	379833	USD	
26/08/2022 00:00	442.1	442.775	430.94	431.13	450345	USD	
29/08/2022 00:00	427.7	433.9	426.48	429.69	421037	USD	
30/08/2022 00:00	429.44	430.3	424.01	425.15	509075	USD	
31/08/2022 00:00	422.5	424.74	420.019	420.24	406809	USD	
01/09/2022 00:00	418.03	423.582	417.8	422.61	518575	USD	
02/09/2022 00:00	425	425.69	417.55	418.8	447014	USD	
06/09/2022 00:00	419.44	423.25	415.81	417.76	471230	USD	
07/09/2022 00:00	415.28	420.9	412.26	420.27	677118	USD	
08/09/2022 00:00	419.66	421.06	414.805	419.56	560300	USD	
09/09/2022 00:00	420.94	423.62	419.14	421.53	738938	USD	
12/09/2022 00:00	421.48	421.48	417.581	418.61	708819	USD	
13/09/2022 00:00	417	420.75	407.42	409.31	847475	USD	
14/09/2022 00:00	410.49	418.35	408.3	416.64	498927	USD	
15/09/2022 00:00	414.69	414.69	410.725	413.52	590600	USD	
16/09/2022 00:00	410.35	415.77	410.01	414.24	567715	USD	
